Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:02XnQdf7sipaKBBHixz3Zp,"Paparazzi","The Fame","Lady Gaga",2008-01-01,208306,81,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"art pop,pop","Streamline/Interscope",0.762,0.692,5,-3.973,0,0.0437,0.112,0,0.094,0.397,114.903,4
spotify:track:4fIWvT19w9PR0VVBuPYpWA,"Haven't Met You Yet","Crazy Love","Michael Bublé",2009-10-06,244586,70,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"kerst","143/Reprise",0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58,4
spotify:track:1i1OuCNhNf7JwrlWlFZFu1,"That's Not My Name","We Started Nothing","The Ting Tings",2007,310573,61,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"alternative dance","Columbia",0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,4
spotify:track:7LR85XLWw2yXqKBSI5brbG,"Run This Town","The Blueprint 3","JAY-Z;Rihanna;Kanye West",2009-09-08,267520,81,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"hiphop,east coast hiphop,rap","Roc Nation / Jay-Z",0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,4
spotify:track:2usrT8QIbIk9y0NEtQwS4j,"Intro","xx","The xx",2009-08-16,127920,74,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Young",0.617,0.778,9,-8.872,0,0.027,0.459,0.925,0.128,0.152,100.363,4
spotify:track:3E7dfMvvCLUddWissuqMwr,"Party In The U.S.A.","The Time Of Our Lives (International Version)","Miley Cyrus",2009-01-01,202066,82,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:7xkQdy0cy5ymoWT7nedvLz,"Whatcha Say","Jason Derulo (International)","Jason Derulo",2010-02-26,221253,75,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Beluga Heights/Warner Records",0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
spotify:track:0eH2eHURaXUP15D8gQlfjx,"LoveGame","The Fame","Lady Gaga",2008-01-01,216333,76,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"art pop,pop","Streamline/Interscope",0.894,0.678,6,-5.611,0,0.0523,0.00569,0.00000243,0.317,0.844,105.029,4
spotify:track:1GxHeBvQ9935Dd3cSfsfBa,"Best I Ever Had","Thank Me Later (Int'l Version)","Drake",2010-01-01,258760,57,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.431,0.894,5,-2.673,0,0.33,0.0951,0,0.188,0.605,162.161,4
spotify:track:5gb9UJkh8TfrNMRYOJNbew,"Gives You Hell","When The World Comes Down","The All-American Rejects",2008-01-01,213106,70,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"pop punk,emo","Interscope",0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,4
spotify:track:0Ln5tJyLX5qusquBOtq7wf,"Fire","West Ryder Pauper Lunatic Asylum","Kasabian",2009,252279,70,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"britpop,indie,indierock","Columbia",0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,4
spotify:track:4VqPOruhp5EdPBeR92t6lQ,"Uprising","The Resistance","Muse",2009-09-10,304840,79,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"alternative rock,rock","Warner Records",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4
spotify:track:4kgTdThcDHfuDS2kKxB7Lc,"You Belong With Me","Fearless (Platinum Edition)","Taylor Swift",2008-11-11,231146,61,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Taylor Swift",0.687,0.771,6,-4.424,1,0.0384,0.164,0.0000246,0.112,0.445,129.964,4
spotify:track:1JzC9MScDhIomsiRIZYJO8,"Make Her Say","Man On The Moon: The End Of Day (Int'l Version)","Kid Cudi;Kanye West;Common",2009-01-01,216413,50,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"rap,hiphop,jazz rap,neo soul","Kid Cudi/Universal Records",0.93,0.71,10,-5.262,0,0.0693,0.25,0.0000218,0.12,0.457,99.052,4
spotify:track:2q4rjDy9WhaN3o9MvDbO21,"Kiss Me Thru The Phone","iSouljaBoyTellem","Soulja Boy;Sammie",2008-01-01,193386,82,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Collipark / Interscope",0.758,0.712,7,-3.781,1,0.112,0.0188,0,0.0677,0.794,150.001,4
spotify:track:0GWGZA5mxo9nHuSyrj70uo,"When Love Takes Over (feat. Kelly Rowland)","One More Love","David Guetta;Kelly Rowland",2010-11-22,191000,77,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"edm","Parlophone (France)",0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,4
spotify:track:557un1HgwYMuqfWGSTmnxw,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE - Platinum Edition","Beyoncé",2008,192586,70,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Music World Music/Columbia",0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.192,0.272,193.438,4
spotify:track:32yIEFS62uS5ryhr2Xlooj,"Hotel Room Service","Hotel Room Service","Pitbull",2009-06-11,238506,61,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Mr.305/Polo Grounds Music/J Records",0.849,0.599,6,-8.164,1,0.227,0.00301,0.000249,0.0763,0.761,126.003,4
spotify:track:5UsLjwBaTHBX4ektWIr4XX,"Forever","Relapse: Refill","Drake;Kanye West;Lil Wayne;Eminem",2009-05-15,357706,71,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"rap,hiphop","Eminem Catalog PS",0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,5
spotify:track:0SiywuOBRcynK0uKGWdCnn,"Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,86,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"art pop,pop","Interscope",0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
spotify:track:5EGPf0nqO7vEIwsOX6Er98,"Obsessed","Memoirs of an imperfect Angel (International Version)","Mariah Carey",2009-09-29,242200,81,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"kerst","Def Jam Recordings",0.742,0.467,10,-5.557,0,0.0624,0.0458,0,0.826,0.366,86.442,4
spotify:track:0CINJz55gaKzuAsqhZ0hEU,"Waking Up In Vegas","One Of The Boys","Katy Perry",2008-06-17,199186,54,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"pop","Capitol Records",0.524,0.878,5,-3.108,0,0.0346,0.0012,0,0.098,0.589,130.985,4
spotify:track:3OWcWJz1c0pIc6L3IDDhpP,"Knock You Down","In A Perfect World...","Keri Hilson;Kanye West;Ne-Yo",2009-01-01,326186,63,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"rap","Mosley / Interscope",0.587,0.878,8,-4.781,1,0.16,0.00922,0,0.171,0.646,155.167,4
spotify:track:16XNk3bVCSHXN1rlwbXtHb,"Birthday Sex","Jeremih","Jeremih",2009-01-01,226506,73,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Bu Vision LLC / IDJ",0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.15,0.445,60.014,4
spotify:track:6yRraj2ghJiIcVbQ6Vb59Q,"In For The Kill","La Roux","La Roux",2009,248626,59,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Polydor Records",0.629,0.969,8,-0.276,0,0.0455,0.0018,0,0.122,0.906,150.01,4
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,"Poker Face","The Fame","Lady Gaga",2008-01-01,237200,85,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"art pop,pop","Streamline/Interscope",0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
spotify:track:0IktbUcnAGrvD03AWnz3Q8,"Lucky","We Sing. We Dance. We Steal Things.","Jason Mraz;Colbie Caillat",2008-05-12,189613,68,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"soft pop,akoestische pop","Atlantic Records/ATG",0.625,0.414,0,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,4
spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,"TiK ToK","Animal (Expanded Edition)","Kesha",2010-01-01,199693,84,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","RCA Records Label",0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
spotify:track:5x5JM1BSB6vollcIzDocqT,"The Climb","The Time Of Our Lives (International Version)","Miley Cyrus",2009-01-01,234520,75,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Hollywood Records",0.336,0.602,4,-6.354,1,0.0325,0.0635,0,0.141,0.299,161.01,4
spotify:track:4LiJE6pqgsTX3FtukW6bNh,"Release Me","Dance Love Pop (The Love Love Love Edition)","Agnes",2008-04-01,256213,66,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"zweedse pop","Roxy Recordings",0.621,0.923,2,-3.124,0,0.0321,0.00645,0.0000728,0.108,0.716,127.973,4
spotify:track:07POri5O6Xu0aVZzlvOcpy,"I'm Not Alone - Radio Edit","Ready For The Weekend","Calvin Harris",2009-08-17,210973,60,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"edm","Columbia",0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.317,0.435,130.99,4
spotify:track:2hdy9Wt9qp7M7d0U3ossu2,"If U Seek Amy","Circus (Deluxe Version)","Britney Spears",2008-12-02,216519,74,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"pop","Jive",0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.0523,0.544,129.954,4
spotify:track:3GpbwCm3YxiWDvy29Uo3vP,"Right Round","R.O.O.T.S. (Route of Overcoming the Struggle)","Flo Rida;Kesha",2009-03-23,204640,84,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Poe Boy/Atlantic",0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,4
spotify:track:6a8GbQIlV8HBUW3c6Uk9PH,"I Know You Want Me (Calle Ocho)","Pitbull Starring In Rebelution","Pitbull",2009-10-23,237120,60,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Mr.305/Polo Grounds Music/J Records",0.825,0.743,2,-5.995,1,0.149,0.0142,0.0000212,0.237,0.8,127.045,4
spotify:track:2oENJa1T33GJ0w8dC167G4,"Fire Burning","Tomorrow","Sean Kingston",2009-09-07,239986,76,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Epic/Beluga Heights",0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,4
spotify:track:08uGhvS5MfBk7crUCpnjva,"Blame It","Intuition","Jamie Foxx;T-Pain",2008-12-11,289746,67,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"","J Records",0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,4
spotify:track:7f2YrnkCsVAmsTgLf7GFAy,"Sober","Greatest Hits...So Far!!!","P!nk",2010-11-12,251440,40,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","LaFace Records",0.614,0.792,6,-4.907,1,0.0299,0.0653,0,0.195,0.407,91.066,4
spotify:track:3rMsX63C0IZVnOT5LGYoTH,"Russian Roulette","Rated R","Rihanna",2009-11-20,227533,69,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Def Jam Recordings",0.48,0.486,6,-5.754,0,0.0447,0.0469,0,0.107,0.265,80.051,4
spotify:track:1IAzD1muglOxOcPbUHs70R,"Whatever You Like","Paper Trail","T.I.",2008-09-07,249533,78,true,saartje_paardestaartje,2026-02-14T17:33:39Z,"dirty south rap","Grand Hustle, LLC",0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,4
spotify:track:64yrDBpcdwEdNY9loyEGbX,"21 Guns","21st Century Breakdown","Green Day",2009-05-15,321093,78,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"punk,pop punk","Reprise",0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,4
spotify:track:3mJq2ZlI3ZN8hvmRSdzRy9,"Fallin' For You","Breakthrough (Int'l Deluxe Version)","Colbie Caillat",2009-01-01,215320,60,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"","Universal Records",0.645,0.825,4,-6.473,1,0.0273,0.161,0,0.114,0.641,117.037,4
spotify:track:7rQEsMAmRB4KaXhx3xJM13,"Holiday","Tongue N' Cheek","Dizzee Rascal",2011-01-01,220626,57,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"grime,britse grime","Universal-Island Records Ltd.",0.545,0.918,0,-1.925,1,0.0448,0.0571,0,0.0415,0.855,117.985,4
spotify:track:7Kpqjspw4Y7HrvItIRcBiW,"Jai Ho! (You Are My Destiny)","Jai Ho! (You Are My Destiny)","A.R. Rahman;The Pussycat Dolls;Nicole Scherzinger",2009-01-01,222400,65,false,saartje_paardestaartje,2026-02-14T17:33:39Z,"tamil pop,kollywood,bollywood,sufi,hindipop,desi","Pussycat Dolls LP2 / Timbaland",0.657,0.941,8,-3.919,0,0.061,0.0476,0,0.0797,0.879,136.202,4
